Principio Attivo;Descrizione Gruppo;Denominazione e Confezione;Prezzo al pubblico €;Titolare AIC;AIC;Codice Gruppo Equivalenza;X=in lista di trasparenza Aifa 15/10/2025 ;Solo in lista di Regione:;Metri cubi ossigeno 
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 20 mg;5,74;BB FARMA Srl;041972100;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 20 mg;5,74;MEDIFARM Srl;042565034;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 20 mg;5,74;MEDIFARM Srl;042565046;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 20 mg;5,74;GMM FARMA Srl;042953063;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 20 mg;5,74;GMM FARMA Srl;042953087;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 20 mg;5,34;GMM FARMA Srl;042953101;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 20 mg;5,74;FARMED Srl;043170012;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 20 mg;5,74;NEW PHARMASHOP Srl;043320011;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 20 mg;5,34;PRICETAG SpA;043516020;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 20 mg;5,75;GENERAL PHARMA SOLUTIONS SpA;043517046;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 20 mg;5,74;FARMAVOX Srl;043628066;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastroresistenti 20 mg;5,75;BB FARMA Srl;041972011;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastroresistenti 20 mg;5,74;GEKOFAR Srl;043158031;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastroresistenti 20 mg;5,74;FARMA 1000 Srl;043159033;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastroresistenti 20 mg;5,74;FARMA 1000 Srl;043159058;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PANTOREX*14 cpr gastrores 20 mg;3,94;DYMALIFE PHARMACEUTICAL Srl;044263010;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PEPTAZOL*14 cpr gastrores 20 mg;5,34;MEDIFARM Srl;045635036;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PEPTAZOL*14 cpr rivestite gastrores 20 mg;5,34;GMM FARMA Srl;043710045;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PEPTAZOL*14 cpr rivestite gastroresistenti 20 mg;5,74;TAKEDA ITALIA SpA;031111026;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;PRINZOL*14 cpr gastrores 20 mg;3,94;S.F. GROUP Srl;043642014;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;ZOLIUM*14 cpr gastrores 20 mg;3,94;LANOVA FARMACEUTICI Srl;043641012;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 14 UNITA' USO ORALE;ZOLONIB*14 cpr gastrores 20 mg;3,94;EPIFARMA Srl;039114018;CTA;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;GASTROLOC*14 cpr gastrores 40 mg;7,30;HALEON ITALY Srl;038253264;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;INIPANT*14 cpr gastrores 40 mg;7,30;SO.SE.PHARM Srl;041979028;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;INIZOL*14 cpr gastrores 40 mg;7,30;S.F. GROUP Srl;045164023;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;NOLPAZA*14 cpr gastrores 40 mg;7,70;I.B.N. SAVIO Srl;039115163;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANCLEUS*14 cpr gastrores 40 mg;7,30;S.F. GROUP Srl;038741031;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTECTA*14 cpr gastrores 40 mg;7,40;TAKEDA ITALIA SpA;031834296;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOFIR*14 cpr gastrores 40 mg;7,30;S.F. GROUP Srl;042643027;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPAN*14 cpr gastrores 40 mg;9,57;TAKEDA ITALIA SpA;031835287;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;SANDOZ SpA;038139263;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;KRKA D.D.NOVO MESTO;038436150;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;ARISTO PHARMA GMBH;038437190;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;EG SpA;038440145;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;ALMUS Srl;038730040;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;S.F. GROUP Srl;038743252;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;TOWA PHARMACEUTICAL EUROPE SL;038842035;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;TOWA PHARMACEUTICAL SpA;038869032;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;ZENTIVA ITALIA Srl;038881013;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;SUN PHARMACEUTICAL IND.EU.B.V.;039015134;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;TEVA ITALIA Srl;040597104;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;MYLAN SpA;040700039;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;ABC FARMACEUTICI SpA;041022017;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;AUROBINDO PHARMA ITALIA Srl;043494121;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;DOC GENERICI Srl;043720046;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;TECNIGEN Srl;044223028;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg;7,30;FARMED Srl;048381026;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastrores 40 mg flacone;7,30;TOWA PHARMACEUTICAL SpA;038869044;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOPRAZOLO*14 cpr gastroresistenti 40 mg;7,30;LABORATORI ALTER Srl;038729051;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;TAKEDA ITALIA SpA;031981311;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;BB FARMA Srl;041972023;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;BB FARMA Srl;041972035;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;BB FARMA Srl;041972086;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;BB FARMA Srl;041972112;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;BB FARMA Srl;041972124;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;MEDIFARM Srl;042565022;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;MEDIFARM Srl;042565061;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;GMM FARMA Srl;042953051;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;GMM FARMA Srl;042953075;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;8,90;GMM FARMA Srl;042953099;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;GEKOFAR Srl;043158043;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;FARMED Srl;043170024;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;NEW PHARMASHOP Srl;043320023;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;GENERAL PHARMA SOLUTIONS SpA;043517022;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;GENERAL PHARMA SOLUTIONS SpA;043517034;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;GENERAL PHARMA SOLUTIONS SpA;043517059;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastrores 40 mg;9,57;FARMAVOX Srl;043628054;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastroresistenti 40 mg;9,57;FARMA 1000 Srl;043159045;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTORC*14 cpr gastroresistenti 40 mg;9,57;FARMA 1000 Srl;043159060;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PANTOREX*14 cpr gastrores 40 mg;7,30;DYMALIFE PHARMACEUTICAL Srl;044263022;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PEPTAZOL*14 cpr gastrores 40 mg;8,90;MEDIFARM Srl;045635012;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PEPTAZOL*14 cpr rivestite gastrores 40 mg;8,90;GMM FARMA Srl;043710058;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PEPTAZOL*14 cpr rivestite gastroresistenti 40 mg;9,57;TAKEDA ITALIA SpA;031111293;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;PRINZOL*14 cpr gastrores 40 mg;7,30;S.F. GROUP Srl;043642026;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;ZOLIUM*14 cpr gastrores 40 mg;7,30;LANOVA FARMACEUTICI Srl;043641024;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 14 UNITA' USO ORALE;ZOLONIB*14 cpr gastrores 40 mg;7,30;EPIFARMA Srl;039114057;CTB;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;GASTROLOC*28 cpr gastrores 20 mg;5,92;HALEON ITALY Srl;038253062;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;INIPANT*28 cpr gastrores 20 mg;5,92;SO.SE.PHARM Srl;041979030;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;INIZOL*28 cpr gastrores 20 mg;5,92;S.F. GROUP Srl;045164035;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;NOLPAZA*28 cpr gastrores 20 mg;5,92;I.B.N. SAVIO Srl;039115047;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;NOLPAZA*28 cpr gastrores 20 mg;5,92;GMM FARMA Srl;049947029;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;NOLPAZA*28 cpr gastrores 20 mg;5,92;BB FARMA Srl;051188023;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;NOLPAZA*28 cpr gastrores 20 mg;5,92;FARMED Srl;051254011;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;NOLPAZA*28 cpr rivestite gastrores 20 mg;5,92;FARMA 1000 Srl;049802010;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANCLEUS*28 cpr gastrores 20 mg;5,92;S.F. GROUP Srl;038741056;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOFIR*28 cpr gastrores 20 mg;5,92;S.F. GROUP Srl;042643039;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr 20 mg;5,92;LABORATORI ALTER Srl;038729036;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;SANDOZ SpA;038139061;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;KRKA D.D.NOVO MESTO;038436046;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;ARISTO PHARMA GMBH;038437063;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;ZENTIVA ITALIA Srl;038439042;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;EG SpA;038440044;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;ALMUS Srl;038730053;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;S.F. GROUP Srl;038743062;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;TOWA PHARMACEUTICAL EUROPE SL;038842050;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;TOWA PHARMACEUTICAL SpA;038869057;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;SUN PHARMACEUTICAL IND.EU.B.V.;039015045;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;TEVA ITALIA Srl;040597041;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;MYLAN SpA;040700027;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;ABC FARMACEUTICI SpA;041022120;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;AUROBINDO PHARMA ITALIA Srl;043494044;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;DOC GENERICI Srl;043720034;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;ACCORD HEALTHCARE SLU;043900036;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg;5,92;TECNIGEN Srl;044223030;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg flacone;5,92;TOWA PHARMACEUTICAL SpA;038869071;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 20 mg flacone;5,92;AUROBINDO PHARMA ITALIA Srl;043494335;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTORC*28 cpr gastrores 20 mg;5,92;TAKEDA ITALIA SpA;031981069;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTORC*28 cpr gastrores 20 mg;5,92;PROGRAMMI SANIT.INTEGRATI Srl;039828153;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTORC*28 cpr gastrores 20 mg;5,92;PROGRAMMI SANIT.INTEGRATI Srl;039828165;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTORC*28 cpr gastrores 20 mg;5,92;BB FARMA Srl;041972151;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTORC*28 cpr gastrores 20 mg;5,92;BB FARMA Srl;041972175;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTORC*28 cpr gastrores 20 mg;5,92;GMM FARMA Srl;042953152;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTORC*28 cpr gastrores 20 mg;5,92;GMM FARMA Srl;042953176;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTORC*28 cpr gastrores 20 mg;5,92;FARMED Srl;043170051;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTORC*28 cpr gastrores 20 mg;5,92;NEW PHARMASHOP Srl;043320074;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTORC*28 cpr gastrores 20 mg;5,92;PRICETAG SpA;043516057;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTORC*28 cpr gastroresistenti 20 mg;5,92;FARMA 1000 Srl;043159110;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTORC*28 cpr gastroresistenti 20 mg;5,92;FARMA 1000 Srl;043159122;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTORC*28 cpr gastroresistenti 20 mg;5,92;SM PHARMA Srl;051817017;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PANTOREX*28 cpr gastrores 20 mg;5,92;DYMALIFE PHARMACEUTICAL Srl;044263034;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PEPTAZOL*28 cpr rivestite gastroresistenti 20 mg;5,92;TAKEDA ITALIA SpA;031111040;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;PRINZOL*28 cpr gastrores 20 mg;5,92;S.F. GROUP Srl;043642038;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;ZOLIUM*28 cpr gastrores 20 mg;5,92;LANOVA FARMACEUTICI Srl;043641036;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 20MG 28 UNITA' USO ORALE;ZOLONIB*28 cpr gastrores 20 mg;5,92;EPIFARMA Srl;039114020;HCF;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;GASTROLOC*28 cpr gastrores 40 mg;10,94;HALEON ITALY Srl;038253290;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;INIPANT*28 cpr gastrores 40 mg;10,94;SO.SE.PHARM Srl;041979042;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;INIZOL*28 cpr gastrores 40 mg;10,94;S.F. GROUP Srl;045164047;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;NOLPAZA*28 cpr gastrores 40 mg;10,94;I.B.N. SAVIO Srl;039115187;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;NOLPAZA*28 cpr gastrores 40 mg;10,94;GMM FARMA Srl;049947017;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;NOLPAZA*28 cpr gastrores 40 mg;10,94;DIFARMED S.L.U.;051181016;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;NOLPAZA*28 cpr gastrores 40 mg;10,94;BB FARMA Srl;051188011;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;NOLPAZA*28 cpr gastrores 40 mg;10,94;FARMED Srl;051254023;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;NOLPAZA*28 cpr rivestite gastrores 40 mg;10,94;FARMA 1000 Srl;049802022;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANCLEUS*28 cpr gastrores 40 mg;10,94;S.F. GROUP Srl;038741068;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOFIR*28 cpr gastrores 40 mg;10,94;S.F. GROUP Srl;042643041;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr 40 mg;10,94;LABORATORI ALTER Srl;038729075;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 40 mg;10,94;SANDOZ SpA;038139299;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 40 mg;10,94;KRKA D.D.NOVO MESTO;038436174;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 40 mg;10,94;ARISTO PHARMA GMBH;038437226;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 40 mg;10,94;EG SpA;038440160;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 40 mg;10,94;ALMUS Srl;038730065;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 40 mg;10,94;S.F. GROUP Srl;038743288;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 40 mg;10,94;TOWA PHARMACEUTICAL EUROPE SL;038842062;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 40 mg;10,94;TOWA PHARMACEUTICAL SpA;038869069;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 40 mg;10,94;ZENTIVA ITALIA Srl;038881025;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 40 mg;10,94;SUN PHARMACEUTICAL IND.EU.B.V.;039015159;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 40 mg;10,94;TEVA ITALIA Srl;040597128;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 40 mg;10,94;MYLAN SpA;040700041;HCJ;X;;
Pantoprazolo;PANTOPRAZOLO 40MG 28 UNITA' USO ORALE;PANTOPRAZOLO*28 cpr gastrores 40 mg;10,94;ABC FARMACEUTICI SpA;041022031;HCJ;X;;
